pais;destino;actividad;url_actividad;fecha;pais_usuario
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;16/10/2024;Panamá
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;16/10/2024;Canadá
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;15/10/2024;Polonia
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;12/10/2024;Estados Unidos
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;09/10/2024;Estados Unidos
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;04/10/2024;Francia
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;28/09/2024;Francia
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;24/09/2024;Estados Unidos
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;23/09/2024;Emiratos Árabes Unidos
Panamá;Ciudad de panama;Excursion a la isla de los monos y al santuario de los perezosos en el canal de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/excursion-a-la-isla-de-los-monos-y-al-santuario-de-los-perezosos-en-el-canal-de-panama-t492389/;21/09/2024;Chile
